2024-03-18 14:06:11,528: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-03-18 14:06:13,225: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-03-18 14:06:13,226: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-18 14:06:13,227: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-03-18 14:06:13,227: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-18 14:06:13,228: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-18 14:06:13[0m
2024-03-18 14:06:13,232: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:13,238: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:15,317: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-18 14:06:15[0m
2024-03-18 14:06:15,318: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-18 14:06:15,320: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-03-18 14:06:15,320: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-03-18 14:06:15,321: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-18 14:06:15[0m
2024-03-18 14:06:15,321: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:15,323: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:15,820: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-18 14:06:15[0m
2024-03-18 14:06:15,822: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-18 14:06:15,823: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-03-18 14:06:15,824: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-03-18 14:06:15,825: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-18 14:06:15,827: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-03-18 14:06:15,829: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-03-18 14:06:15,829: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-18 14:06:15,831: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-03-18 14:06:15,832: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-18 14:06:15,834: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-03-18 14:06:15,834: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-18 14:06:15,837: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-18 14:06:15[0m
2024-03-18 14:06:15,837: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:15,838: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:16,405: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-18 14:06:16[0m
2024-03-18 14:06:16,406: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-18 14:06:16,408: root: INFO: Current backtesting datetime 2020-01-06 16:00:00-05:00
2024-03-18 14:06:16,408: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-03-18 14:06:16,409: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-18 14:06:16[0m
2024-03-18 14:06:16,409: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:16,410: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:17,003: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-18 14:06:17[0m
2024-03-18 14:06:17,005: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-18 14:06:17,006: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-03-18 14:06:17,007: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-03-18 14:06:17,008: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-18 14:06:17[0m
2024-03-18 14:06:17,008: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:17,009: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:17,482: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-18 14:06:17[0m
2024-03-18 14:06:17,483: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-18 14:06:17,485: root: INFO: Current backtesting datetime 2020-01-08 16:00:00-05:00
2024-03-18 14:06:17,485: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-03-18 14:06:17,486: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-18 14:06:17[0m
2024-03-18 14:06:17,486: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:17,487: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:17,992: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-18 14:06:17[0m
2024-03-18 14:06:17,993: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-18 14:06:17,994: root: INFO: Current backtesting datetime 2020-01-09 16:00:00-05:00
2024-03-18 14:06:17,994: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-03-18 14:06:17,995: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-18 14:06:17[0m
2024-03-18 14:06:17,995: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:17,997: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:18,424: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-18 14:06:18[0m
2024-03-18 14:06:18,426: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-18 14:06:18,427: root: INFO: Current backtesting datetime 2020-01-10 16:00:00-05:00
2024-03-18 14:06:18,428: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
2024-03-18 14:06:18,429: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-18 14:06:18,431: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-03-18 14:06:18,433: root: INFO: Current backtesting datetime 2020-01-11 09:29:00-05:00
2024-03-18 14:06:18,433: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-18 14:06:18,434: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-03-18 14:06:18,436: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-18 14:06:18,437: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2024-03-18 14:06:18,437: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-18 14:06:18,439: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-18 14:06:18[0m
2024-03-18 14:06:18,439: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:18,441: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:18,959: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-18 14:06:18[0m
2024-03-18 14:06:18,961: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-18 14:06:18,963: root: INFO: Current backtesting datetime 2020-01-13 16:00:00-05:00
2024-03-18 14:06:18,963: root: INFO: Current backtesting datetime 2020-01-14 09:30:00-05:00
2024-03-18 14:06:18,964: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-18 14:06:18[0m
2024-03-18 14:06:18,964: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:18,966: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:19,407: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-18 14:06:19[0m
2024-03-18 14:06:19,409: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-18 14:06:19,411: root: INFO: Current backtesting datetime 2020-01-14 16:00:00-05:00
2024-03-18 14:06:19,411: root: INFO: Current backtesting datetime 2020-01-15 09:30:00-05:00
2024-03-18 14:06:19,412: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-18 14:06:19[0m
2024-03-18 14:06:19,412: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:19,413: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:20,253: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-18 14:06:20[0m
2024-03-18 14:06:20,255: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-18 14:06:20,257: root: INFO: Current backtesting datetime 2020-01-15 16:00:00-05:00
2024-03-18 14:06:20,257: root: INFO: Current backtesting datetime 2020-01-16 09:30:00-05:00
2024-03-18 14:06:20,259: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-18 14:06:20[0m
2024-03-18 14:06:20,259: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:20,261: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:20,879: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-18 14:06:20[0m
2024-03-18 14:06:20,881: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-18 14:06:20,883: root: INFO: Current backtesting datetime 2020-01-16 16:00:00-05:00
2024-03-18 14:06:20,883: root: INFO: Current backtesting datetime 2020-01-17 09:30:00-05:00
2024-03-18 14:06:20,885: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-18 14:06:20[0m
2024-03-18 14:06:20,885: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:20,887: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:06:21,285: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-18 14:06:21[0m
2024-03-18 14:06:21,286: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-18 14:06:21,288: root: INFO: Current backtesting datetime 2020-01-17 16:00:00-05:00
2024-03-18 14:06:21,288: root: INFO: Current backtesting datetime 2020-01-18 09:30:00-05:00
2024-03-18 14:06:21,289: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
