2024-03-18 14:03:13,032: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-03-18 14:03:14,732: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-03-18 14:03:14,733: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-18 14:03:14,734: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-03-18 14:03:14,735: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-18 14:03:14,736: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-18 14:03:14[0m
2024-03-18 14:03:14,740: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:03:14,749: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:03:17,101: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-18 14:03:17[0m
2024-03-18 14:03:17,102: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-18 14:03:17,104: root: INFO: Current backtesting datetime 2020-01-02 16:00:00-05:00
2024-03-18 14:03:17,105: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-03-18 14:03:17,105: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-18 14:03:17[0m
2024-03-18 14:03:17,105: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:03:17,106: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 14:03:17,623: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-18 14:03:17[0m
2024-03-18 14:03:17,625: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-18 14:03:17,627: root: INFO: Current backtesting datetime 2020-01-03 16:00:00-05:00
2024-03-18 14:03:17,628: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-03-18 14:03:17,629: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-18 14:03:17,631: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-03-18 14:03:17,634: root: INFO: Current backtesting datetime 2020-01-04 09:29:00-05:00
2024-03-18 14:03:17,634: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
