2024-03-18 13:37:14,338: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-03-18 13:37:16,147: root: INFO: Current backtesting datetime 2023-12-15 08:30:00-05:00
2024-03-18 13:37:16,148: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-18 13:37:16,149: root: INFO: Current backtesting datetime 2023-12-15 09:30:00-05:00
2024-03-18 13:37:16,149: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-18 13:37:16,150: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-18 13:37:16[0m
2024-03-18 13:37:16,532: root: INFO: Current backtesting datetime 2023-12-21 16:00:00-05:00
2024-03-18 13:37:16,533: root: INFO: Current backtesting datetime 2023-12-22 09:30:00-05:00
2024-03-18 13:37:16,537: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-18 13:37:16[0m
2024-03-18 13:37:16,537: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,539: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,539: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-18 13:37:16[0m
2024-03-18 13:37:16,539: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,539: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,540: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,541: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,542: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,543: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,545: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-18 13:37:16,547: root: INFO: Current backtesting datetime 2023-12-22 16:00:00-05:00
2024-03-18 13:37:16,548: root: INFO: Current backtesting datetime 2023-12-23 09:30:00-05:00
2024-03-18 13:37:16,551: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-18 13:37:16,551: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,551: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,552: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,552: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,552: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,554: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,556: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,556: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,559: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,559: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,559: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,561: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,563: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-03-18 13:37:16,564: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,564: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,565: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,565: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,566: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,566: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,568: root: INFO: Current backtesting datetime 2023-12-23 09:29:00-05:00
2024-03-18 13:37:16,568: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-18 13:37:16,568: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,568: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,569: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,570: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,570: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,571: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,572: root: INFO: Current backtesting datetime 2023-12-26 08:30:00-05:00
2024-03-18 13:37:16,573: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,574: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,575: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-18 13:37:16,575: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,575: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,576: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,576: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,576: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,577: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,578: root: INFO: Current backtesting datetime 2023-12-26 09:30:00-05:00
2024-03-18 13:37:16,578: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-18 13:37:16,580: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-18 13:37:16[0m
2024-03-18 13:37:16,581: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,581: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,582: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-18 13:37:16[0m
2024-03-18 13:37:16,582: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,582: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,583: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,583: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,583: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,585: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,588: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-18 13:37:16,590: root: INFO: Current backtesting datetime 2023-12-26 16:00:00-05:00
2024-03-18 13:37:16,591: root: INFO: Current backtesting datetime 2023-12-27 09:30:00-05:00
2024-03-18 13:37:16,593: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-18 13:37:16[0m
2024-03-18 13:37:16,593: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,594: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,595: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-18 13:37:16[0m
2024-03-18 13:37:16,595: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,595: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,595: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,596: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,596: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,597: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,598: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-18 13:37:16,600: root: INFO: Current backtesting datetime 2023-12-27 16:00:00-05:00
2024-03-18 13:37:16,600: root: INFO: Current backtesting datetime 2023-12-28 09:30:00-05:00
2024-03-18 13:37:16,602: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-18 13:37:16[0m
2024-03-18 13:37:16,602: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,604: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,604: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-18 13:37:16[0m
2024-03-18 13:37:16,605: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,605: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,606: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,607: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,607: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,608: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,609: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-18 13:37:16,611: root: INFO: Current backtesting datetime 2023-12-28 16:00:00-05:00
2024-03-18 13:37:16,611: root: INFO: Current backtesting datetime 2023-12-29 09:30:00-05:00
2024-03-18 13:37:16,613: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-03-18 13:37:16[0m
2024-03-18 13:37:16,614: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,615: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,615: root: INFO: [34mMLTrader : Trading iteration ended at 2024-03-18 13:37:16[0m
2024-03-18 13:37:16,615: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,616: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,616: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,617: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,617: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,618: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,620: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-03-18 13:37:16,621: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-03-18 13:37:16,622: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-03-18 13:37:16,625: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-18 13:37:16,626: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,626: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,627: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,628: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,628: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,629: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,632: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,632: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,634: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,635: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,635: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,636: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,637: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-03-18 13:37:16,638: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,638: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,639: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,639: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,639: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,640: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,641: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-03-18 13:37:16,641: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-18 13:37:16,641: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,641: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,642: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,642: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,642: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,643: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,644: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-03-18 13:37:16,646: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,647: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,648: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-18 13:37:16,648: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,648: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,649: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,649: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,649: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,650: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,651: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-03-18 13:37:16,651: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-18 13:37:16,653: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,653: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,654: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,654: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,654: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,655: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,656: root: INFO: Current backtesting datetime 2024-01-02 15:59:00-05:00
2024-03-18 13:37:16,656: root: INFO: MLTrader : Executing the before_market_closes lifecycle method
2024-03-18 13:37:16,657: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,657: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,657: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,657: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-03-18 13:37:16,658: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,658: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-18 13:37:16,660: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-03-18 13:37:16,660: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-18 13:37:16,660: root: INFO: MLTrader : Executing the on_strategy_end lifecycle method
2024-03-18 13:37:16,683: root: INFO: Backtesting finished
2024-03-18 13:37:24,754: backtest_stats: INFO: Backtest took 0:00:10.417023 for a speed of 0.000
